时间,收盘价,代码,成交量,成交笔数,收益率,净价,全价
2018-09-20,100.5368,130309.IB,0.0,,3.897432565689087,100.5368,0
2018-09-21,100.5368,130309.IB,0.0,,3.897346258163452,100.5368,0
2018-09-25,100.5368,130309.IB,0.0,,3.897002696990967,100.5368,0
2018-09-26,100.5368,130309.IB,0.0,,3.896917343139648,100.5368,0
2018-09-27,100.5368,130309.IB,0.0,,3.89683198928833,100.5368,0
2018-09-28,100.5368,130309.IB,0.0,,3.896746873855591,100.5368,0
2018-10-08,100.5368,130309.IB,0.0,,3.895905733108521,100.5368,0
2018-10-09,100.5368,130309.IB,0.0,,3.895822763442993,100.5368,0
2018-10-10,100.5368,130309.IB,0.0,,3.895739793777466,100.5368,0
2018-10-11,100.5368,130309.IB,0.0,,3.8956568241119385,100.5368,0
2018-10-12,100.5368,130309.IB,0.0,,3.895574331283569,100.5368,0
2018-10-15,100.2484,130309.IB,480000000.0,2.0,3.964999914169312,100.2484,0
2018-10-16,100.2484,130309.IB,0.0,,3.9650044441223145,100.2484,0
2018-10-17,100.2484,130309.IB,0.0,,3.96496057510376,100.2484,0
2018-10-18,100.2484,130309.IB,0.0,,3.964916944503784,100.2484,0
2018-10-19,100.2484,130309.IB,0.0,,3.964873552322388,100.2484,0
2018-10-22,100.2484,130309.IB,0.0,,3.964744806289673,100.2484,0
2018-10-23,100.2484,130309.IB,0.0,,3.9647023677825928,100.2484,0
2018-10-24,100.2484,130309.IB,0.0,,3.964660167694092,100.2484,0
2018-10-25,100.2484,130309.IB,0.0,,3.96461820602417,100.2484,0
2018-10-26,100.2484,130309.IB,0.0,,3.964576482772827,100.2484,0
2018-10-29,100.2484,130309.IB,0.0,,3.9644525051116943,100.2484,0
2018-10-30,100.2484,130309.IB,0.0,,3.964411735534668,100.2484,0
2018-10-31,100.2484,130309.IB,0.0,,3.9643712043762207,100.2484,0
2018-11-01,100.2484,130309.IB,0.0,,3.964330911636353,100.2484,0
2018-11-02,100.2484,130309.IB,0.0,,3.964290857315064,100.2484,0
2018-11-05,100.2484,130309.IB,0.0,,3.964171886444092,100.2484,0
2018-11-06,100.2484,130309.IB,0.0,,3.964132785797119,100.2484,0
2018-11-07,100.2484,130309.IB,0.0,,3.9640939235687256,100.2484,0
2018-11-08,100.2484,130309.IB,0.0,,3.964055299758911,100.2484,0
2018-11-09,100.2484,130309.IB,0.0,,3.964016914367676,100.2484,0
2018-11-12,100.2484,130309.IB,0.0,,3.963903188705444,100.2484,0
2018-11-13,100.2484,130309.IB,0.0,,3.963865756988525,100.2484,0
2018-11-14,100.2484,130309.IB,0.0,,3.9638285636901855,100.2484,0
2018-11-15,100.2484,130309.IB,0.0,,3.963791608810425,100.2484,0
2018-11-16,100.2484,130309.IB,0.0,,3.963754892349243,100.2484,0
2018-11-19,100.2484,130309.IB,0.0,,3.963646411895752,100.2484,0
2018-11-20,100.2484,130309.IB,0.0,,3.963610649108887,100.2484,0
2018-11-21,100.2484,130309.IB,0.0,,3.9635751247406006,100.2484,0
2018-11-22,100.2484,130309.IB,0.0,,3.9635398387908936,100.2484,0
2018-11-23,100.2484,130309.IB,0.0,,3.9635050296783447,100.2484,0
2018-11-26,100.2484,130309.IB,0.0,,3.963401556015015,100.2484,0
2018-11-27,100.2484,130309.IB,0.0,,3.963367462158203,100.2484,0
2018-11-28,100.2484,130309.IB,0.0,,3.96333384513855,100.2484,0
2018-11-29,100.2484,130309.IB,0.0,,3.963300228118897,100.2484,0
2018-11-30,100.2484,130309.IB,0.0,,3.963267087936402,100.2484,0
2018-12-03,100.2484,130309.IB,0.0,,3.963168859481812,100.2484,0
2018-12-04,100.2484,130309.IB,0.0,,3.963136672973633,100.2484,0
2018-12-05,100.2484,130309.IB,0.0,,3.963104724884033,100.2484,0
2018-12-06,100.2484,130309.IB,0.0,,3.9630730152130127,100.2484,0
2018-12-07,100.2484,130309.IB,0.0,,3.9630415439605713,100.2484,0
2018-12-10,100.2484,130309.IB,0.0,,3.962948799133301,100.2484,0
2018-12-11,100.2484,130309.IB,0.0,,3.962918281555176,100.2484,0
2018-12-12,100.2484,130309.IB,0.0,,3.962888240814209,100.2484,0
2018-12-13,100.2484,130309.IB,0.0,,3.962858200073242,100.2484,0
2018-12-14,100.2484,130309.IB,0.0,,3.9628286361694336,100.2484,0
2018-12-17,100.2484,130309.IB,0.0,,3.9627411365509033,100.2484,0
2018-12-18,100.2484,130309.IB,0.0,,3.962712526321411,100.2484,0
2018-12-19,100.2484,130309.IB,0.0,,3.962684154510498,100.2484,0
2018-12-20,101.4615,130309.IB,560000000.0,1.0,3.660000085830689,101.4615,0
2018-12-21,101.4615,130309.IB,0.0,,3.65999436378479,101.4615,0
2018-12-24,101.4615,130309.IB,0.0,,3.659392356872559,101.4615,0
2018-12-25,101.4615,130309.IB,0.0,,3.659191608428955,101.4615,0
2018-12-26,101.4615,130309.IB,0.0,,3.65899109840393,101.4615,0
2018-12-27,101.4615,130309.IB,0.0,,3.658790349960327,101.4615,0
2018-12-28,101.4615,130309.IB,0.0,,3.658589839935303,101.4615,0
2019-01-02,101.4615,130309.IB,0.0,,3.6575870513916016,101.4615,0
2019-01-03,101.4615,130309.IB,0.0,,3.657386541366577,101.4615,0
2019-01-04,101.4615,130309.IB,0.0,,3.6571860313415527,101.4615,0
2019-01-07,101.4615,130309.IB,0.0,,3.6565847396850586,101.4615,0
2019-01-08,101.4615,130309.IB,0.0,,3.656384229660034,101.4615,0
2019-01-09,101.4615,130309.IB,0.0,,3.656183958053589,101.4615,0
2019-01-10,101.4615,130309.IB,0.0,,3.655983686447144,101.4615,0
2019-01-11,101.4615,130309.IB,0.0,,3.655783176422119,101.4615,0
2019-01-14,101.4615,130309.IB,0.0,,3.655182361602783,101.4615,0
2019-01-15,101.4615,130309.IB,0.0,,3.654981851577759,101.4615,0
2019-01-16,101.4615,130309.IB,0.0,,3.6547818183898926,101.4615,0
2019-01-17,101.4615,130309.IB,0.0,,3.6545815467834473,101.4615,0
2019-01-18,101.4615,130309.IB,0.0,,3.654381275177002,101.4615,0
2019-01-21,101.4615,130309.IB,0.0,,3.653780698776245,101.4615,0
2019-01-22,101.4615,130309.IB,0.0,,3.6535804271698,101.4615,0
2019-01-23,101.4615,130309.IB,0.0,,3.6533803939819336,101.4615,0
2019-01-24,101.4615,130309.IB,0.0,,3.653180122375488,101.4615,0
2019-01-25,101.4615,130309.IB,0.0,,3.652980089187622,101.4615,0
2019-01-28,101.4615,130309.IB,0.0,,3.652379751205444,101.4615,0
2019-01-29,101.4615,130309.IB,0.0,,3.652179718017578,101.4615,0
2019-01-30,101.4615,130309.IB,0.0,,3.651979684829712,101.4615,0
2019-01-31,101.4615,130309.IB,0.0,,3.6517796516418457,101.4615,0
2019-02-01,101.4615,130309.IB,0.0,,3.651579856872559,101.4615,0
2019-02-11,101.4615,130309.IB,0.0,,3.649580717086792,101.4615,0
2019-02-12,101.4615,130309.IB,0.0,,3.649380922317505,101.4615,0
2019-02-13,101.4615,130309.IB,0.0,,3.6491811275482178,101.4615,0
2019-02-14,101.4615,130309.IB,0.0,,3.64898133277893,101.4615,0
2019-02-15,101.4615,130309.IB,0.0,,3.648781776428223,101.4615,0
2019-02-18,101.4615,130309.IB,0.0,,3.648182392120361,101.4615,0
2019-02-19,101.4615,130309.IB,0.0,,3.647982835769653,101.4615,0
2019-02-20,101.4615,130309.IB,0.0,,3.647783041000366,101.4615,0
2019-02-21,101.4615,130309.IB,0.0,,3.647583484649658,101.4615,0
2019-02-22,101.4615,130309.IB,0.0,,3.64738392829895,101.4615,0
2019-02-25,101.4615,130309.IB,0.0,,3.646785020828247,101.4615,0
2019-02-26,101.4615,130309.IB,0.0,,3.646585464477539,101.4615,0
2019-02-27,101.4615,130309.IB,0.0,,3.646385908126831,101.4615,0
2019-02-28,101.4615,130309.IB,0.0,,3.646186351776123,101.4615,0
2019-03-01,101.4615,130309.IB,0.0,,3.645986795425415,101.4615,0
2019-03-04,101.4615,130309.IB,0.0,,3.64538836479187,101.4615,0
2019-03-05,101.4615,130309.IB,0.0,,3.645188808441162,101.4615,0
2019-03-06,101.4615,130309.IB,0.0,,3.644989490509033,101.4615,0
2019-03-07,101.4615,130309.IB,0.0,,3.644789934158325,101.4615,0
2019-03-08,101.4615,130309.IB,0.0,,3.644590616226196,101.4615,0
2019-03-11,101.4615,130309.IB,0.0,,3.6439924240112314,101.4615,0
2019-03-12,101.4615,130309.IB,0.0,,3.6437931060791016,101.4615,0
2019-03-13,101.4615,130309.IB,0.0,,3.6435937881469727,101.4615,0
2019-03-14,101.4615,130309.IB,0.0,,3.643394470214844,101.4615,0
2019-03-15,101.4615,130309.IB,0.0,,3.643195152282715,101.4615,0
2019-03-18,101.4615,130309.IB,0.0,,3.6425974369049072,101.4615,0
2019-03-19,101.4615,130309.IB,0.0,,3.6423981189727774,101.4615,0
2019-03-20,101.4615,130309.IB,0.0,,3.6421988010406494,101.4615,0
2019-03-21,101.4615,130309.IB,0.0,,3.6419997215271,101.4615,0
2019-03-22,101.4615,130309.IB,0.0,,3.6418004035949703,101.4615,0
2019-03-25,101.4615,130309.IB,0.0,,3.641202926635742,101.4615,0
2019-03-26,101.4615,130309.IB,0.0,,3.641003847122192,101.4615,0
2019-03-27,101.4615,130309.IB,0.0,,3.6408047676086426,101.4615,0
2019-03-28,101.4615,130309.IB,0.0,,3.6406056880950928,101.4615,0
2019-03-29,101.4615,130309.IB,0.0,,3.640406608581543,101.4615,0
2019-04-01,101.4615,130309.IB,0.0,,3.6398093700408936,101.4615,0
2019-04-02,101.4615,130309.IB,0.0,,3.639610528945923,101.4615,0
2019-04-03,101.4615,130309.IB,0.0,,3.639411449432373,101.4615,0
2019-04-04,101.4615,130309.IB,0.0,,3.6392123699188232,101.4615,0
2019-04-08,101.4615,130309.IB,0.0,,3.6384165287017822,101.4615,0
2019-04-09,101.4615,130309.IB,0.0,,3.638217687606812,101.4615,0
2019-04-10,101.4615,130309.IB,0.0,,3.638018846511841,101.4615,0
2019-04-11,101.4615,130309.IB,0.0,,3.63782000541687,101.4615,0
2019-04-12,101.4615,130309.IB,0.0,,3.63762092590332,101.4615,0
2019-04-15,101.4615,130309.IB,0.0,,3.637024402618408,101.4615,0
2019-04-16,101.4615,130309.IB,0.0,,3.6368257999420166,101.4615,0
2019-04-17,101.4615,130309.IB,0.0,,3.636626958847046,101.4615,0
2019-04-18,101.4615,130309.IB,0.0,,3.636428117752075,101.4615,0
2019-04-19,101.4615,130309.IB,0.0,,3.636229276657105,101.4615,0
2019-04-22,101.4615,130309.IB,0.0,,3.635633230209351,101.4615,0
2019-04-23,101.4615,130309.IB,0.0,,3.63543438911438,101.4615,0
2019-04-24,101.4615,130309.IB,0.0,,3.635235786437988,101.4615,0
2019-04-25,101.4615,130309.IB,0.0,,3.6350369453430176,101.4615,0
2019-04-26,101.4615,130309.IB,0.0,,3.634838342666626,101.4615,0
2019-04-29,101.4615,130309.IB,0.0,,3.634242534637451,101.4615,0
2019-04-30,101.4615,130309.IB,0.0,,3.63404393196106,101.4615,0
2019-05-06,101.4615,130309.IB,0.0,,3.632852554321289,101.4615,0
2019-05-07,101.4615,130309.IB,0.0,,3.6326539516448975,101.4615,0
2019-05-08,101.3956,130309.IB,580000000.0,2.0,3.650000095367432,101.3956,0
2019-05-09,101.3956,130309.IB,0.0,,3.650012731552124,101.3956,0
2019-05-10,101.3956,130309.IB,0.0,,3.649825572967529,101.3956,0
2019-05-13,101.3956,130309.IB,0.0,,3.6492648124694815,101.3956,0
2019-05-14,101.3956,130309.IB,0.0,,3.649077892303467,101.3956,0
2019-05-15,101.3956,130309.IB,0.0,,3.648890972137451,101.3956,0
2019-05-16,101.3956,130309.IB,0.0,,3.648704051971436,101.3956,0
2019-05-17,101.3956,130309.IB,0.0,,3.6484107971191406,101.3956,0
2019-05-20,101.3956,130309.IB,0.0,,3.6475305557250977,101.3956,0
2019-05-21,101.3956,130309.IB,0.0,,3.647237062454224,101.3956,0
2019-05-22,101.3956,130309.IB,0.0,,3.6469433307647705,101.3956,0
2019-05-23,101.3956,130309.IB,0.0,,3.646649599075317,101.3956,0
2019-05-24,101.3956,130309.IB,0.0,,3.646355628967285,101.3956,0
2019-05-27,101.3956,130309.IB,0.0,,3.6454732418060303,101.3956,0
2019-05-28,101.3956,130309.IB,0.0,,3.645179033279419,101.3956,0
2019-05-29,101.3956,130309.IB,0.0,,3.644884586334229,101.3956,0
2019-05-30,101.3956,130309.IB,0.0,,3.644589900970459,101.3956,0
2019-05-31,101.3956,130309.IB,0.0,,3.6442952156066895,101.3956,0
2019-06-03,101.3956,130309.IB,0.0,,3.643410682678223,101.3956,0
2019-06-04,101.3956,130309.IB,0.0,,3.643115758895874,101.3956,0
2019-06-05,101.3956,130309.IB,0.0,,3.6428205966949454,101.3956,0
2019-06-06,101.3956,130309.IB,0.0,,3.64252519607544,101.3956,0
2019-06-10,101.3956,130309.IB,0.0,,3.641343116760254,101.3956,0
2019-06-11,101.3956,130309.IB,0.0,,3.641047477722168,101.3956,0
2019-06-12,101.3956,130309.IB,0.0,,3.640751361846924,101.3956,0
2019-06-13,101.3956,130309.IB,0.0,,3.640455484390259,101.3956,0
2019-06-14,101.3956,130309.IB,0.0,,3.640159368515015,101.3956,0
2019-06-17,101.3956,130309.IB,0.0,,3.639270305633545,101.3956,0
2019-06-18,101.3956,130309.IB,0.0,,3.638973712921143,101.3956,0
2019-06-19,101.3956,130309.IB,0.0,,3.63867712020874,101.3956,0
2019-06-20,101.3956,130309.IB,0.0,,3.638380289077759,101.3956,0
2019-06-21,101.3956,130309.IB,0.0,,3.638083457946777,101.3956,0
2019-06-24,101.3956,130309.IB,0.0,,3.6371920108795166,101.3956,0
2019-06-25,101.3956,130309.IB,0.0,,3.636894702911377,101.3956,0
2019-06-26,101.3956,130309.IB,0.0,,3.636597394943237,101.3956,0
2019-06-27,101.3956,130309.IB,0.0,,3.636299848556519,101.3956,0
2019-06-28,101.3956,130309.IB,0.0,,3.6360020637512207,101.3956,0
2019-07-01,101.3956,130309.IB,0.0,,3.635108470916748,101.3956,0
2019-07-02,101.3956,130309.IB,0.0,,3.634810447692871,101.3956,0
2019-07-03,101.3956,130309.IB,0.0,,3.634512186050415,101.3956,0
2019-07-04,101.3956,130309.IB,0.0,,3.63421368598938,101.3956,0
2019-07-05,101.3956,130309.IB,0.0,,3.6339151859283447,101.3956,0
2019-07-08,101.3956,130309.IB,0.0,,3.633019208908081,101.3956,0
2019-07-09,101.3956,130309.IB,0.0,,3.632720232009888,101.3956,0
2019-07-10,101.3956,130309.IB,0.0,,3.6324212551116943,101.3956,0
2019-07-11,101.3956,130309.IB,0.0,,3.632122039794922,101.3956,0
2019-07-12,101.3956,130309.IB,0.0,,3.631822824478149,101.3956,0
2019-07-15,101.3956,130309.IB,0.0,,3.630924224853516,101.3956,0
2019-07-16,101.3956,130309.IB,0.0,,3.630624532699585,101.3956,0
2019-07-17,101.3956,130309.IB,0.0,,3.630324602127075,101.3956,0
2019-07-18,101.3956,130309.IB,0.0,,3.630024671554565,101.3956,0
2019-07-19,101.3956,130309.IB,0.0,,3.629724502563477,101.3956,0
2019-07-22,101.3956,130309.IB,0.0,,3.628823518753052,101.3956,0
2019-07-23,101.3956,130309.IB,0.0,,3.6285228729248047,101.3956,0
2019-07-24,101.3956,130309.IB,0.0,,3.6282222270965576,101.3956,0
2019-07-25,101.3956,130309.IB,0.0,,3.627921342849731,101.3956,0
2019-07-26,101.3956,130309.IB,0.0,,3.627620458602905,101.3956,0
2019-07-29,101.3956,130309.IB,0.0,,3.6267168521881104,101.3956,0
2019-07-30,101.3956,130309.IB,0.0,,3.626415491104126,101.3956,0
2019-07-31,101.3956,130309.IB,0.0,,3.6261138916015625,101.3956,0
2019-08-01,101.3956,130309.IB,0.0,,3.62581205368042,101.3956,0
2019-08-02,101.3956,130309.IB,0.0,,3.625510454177856,101.3956,0
2019-08-05,101.3956,130309.IB,0.0,,3.6246042251586914,101.3956,0
2019-08-06,101.3956,130309.IB,0.0,,3.624301910400391,101.3956,0
2019-08-07,101.3956,130309.IB,0.0,,3.623999357223511,101.3956,0
2019-08-08,101.3956,130309.IB,0.0,,3.623696804046631,101.3956,0
2019-08-09,101.3956,130309.IB,0.0,,3.623394250869751,101.3956,0
2019-08-12,101.3956,130309.IB,0.0,,3.622485399246216,101.3956,0
2019-08-13,101.3956,130309.IB,0.0,,3.622182130813599,101.3956,0
2019-08-14,101.3956,130309.IB,0.0,,3.621878862380981,101.3956,0
2019-08-15,101.3956,130309.IB,0.0,,3.621575355529785,101.3956,0
2019-08-16,101.3956,130309.IB,0.0,,3.6212716102600098,101.3956,0
2019-08-19,101.3956,130309.IB,0.0,,3.620360136032105,101.3956,0
2019-08-20,101.3956,130309.IB,0.0,,3.620055913925171,101.3956,0
2019-08-21,101.3956,130309.IB,0.0,,3.619751691818237,101.3956,0
2019-08-22,101.3956,130309.IB,0.0,,3.619447469711304,101.3956,0
2019-08-23,101.3956,130309.IB,0.0,,3.619142770767212,101.3956,0
2019-08-26,101.3956,130309.IB,0.0,,3.618228435516357,101.3956,0
2019-08-27,101.3956,130309.IB,0.0,,3.6179234981536874,101.3956,0
2019-08-28,101.3956,130309.IB,0.0,,3.617618322372437,101.3956,0
2019-08-29,101.3956,130309.IB,0.0,,3.617312908172608,101.3956,0
2019-08-30,101.3956,130309.IB,0.0,,3.6170074939727774,101.3956,0
2019-09-02,101.3956,130309.IB,0.0,,3.616090297698975,101.3956,0
2019-09-03,101.3956,130309.IB,0.0,,3.6157844066619873,101.3956,0
2019-09-04,101.3956,130309.IB,0.0,,3.615478277206421,101.3956,0
2019-09-05,101.3956,130309.IB,0.0,,3.6151719093322754,101.3956,0
2019-09-06,101.3956,130309.IB,0.0,,3.61486554145813,101.3956,0
2019-09-09,101.3956,130309.IB,0.0,,3.613945484161377,101.3956,0
2019-09-10,101.3956,130309.IB,0.0,,3.613638639450073,101.3956,0
2019-09-11,101.3956,130309.IB,0.0,,3.6133315563201904,101.3956,0
2019-09-12,101.3956,130309.IB,0.0,,3.613024234771729,101.3956,0
2019-09-16,101.3956,130309.IB,0.0,,3.611793994903565,101.3956,0
2019-09-17,101.3956,130309.IB,0.0,,3.611485958099365,101.3956,0
2019-09-18,101.3956,130309.IB,0.0,,3.611177921295166,101.3956,0
2019-09-19,101.3956,130309.IB,0.0,,3.610869646072388,101.3956,0
2019-09-20,101.3956,130309.IB,0.0,,3.61056137084961,101.3956,0
2019-09-23,101.3956,130309.IB,0.0,,3.609635353088379,101.3956,0
2019-09-24,101.3956,130309.IB,0.0,,3.6093263626098633,101.3956,0
2019-09-25,101.3956,130309.IB,0.0,,3.609017133712769,101.3956,0
2019-09-26,101.3956,130309.IB,0.0,,3.608707904815674,101.3956,0
2019-09-27,101.3956,130309.IB,0.0,,3.608398675918579,101.3956,0
2019-09-30,101.3956,130309.IB,0.0,,3.60746955871582,101.3956,0
2019-10-08,101.3956,130309.IB,0.0,,3.604985475540161,101.3956,0
2019-10-09,101.3956,130309.IB,0.0,,3.6046743392944336,101.3956,0
2019-10-10,101.3956,130309.IB,0.0,,3.604362964630127,101.3956,0
2019-10-11,101.3956,130309.IB,0.0,,3.60405158996582,101.3956,0
2019-10-14,101.3956,130309.IB,0.0,,3.603116273880005,101.3956,0
2019-10-15,101.3956,130309.IB,0.0,,3.602804183959961,101.3956,0
2019-10-16,101.3956,130309.IB,0.0,,3.602491855621338,101.3956,0
2019-10-17,101.3956,130309.IB,0.0,,3.602179527282715,101.3956,0
2019-10-18,101.3956,130309.IB,0.0,,3.6018669605255127,101.3956,0
2019-10-21,101.3956,130309.IB,0.0,,3.60092830657959,101.3956,0
2019-10-22,101.3956,130309.IB,0.0,,3.6006150245666504,101.3956,0
2019-10-23,101.3956,130309.IB,0.0,,3.600301742553711,101.3956,0
2019-10-24,101.3956,130309.IB,0.0,,3.5999882221221924,101.3956,0
2019-10-25,101.3956,130309.IB,0.0,,3.5996744632720947,101.3956,0
2019-10-28,101.3956,130309.IB,0.0,,3.5987324714660645,101.3956,0
2019-10-29,101.3956,130309.IB,0.0,,3.5984182357788086,101.3956,0
2019-10-30,101.3956,130309.IB,0.0,,3.5981037616729736,101.3956,0
2019-10-31,101.3956,130309.IB,0.0,,3.59778904914856,101.3956,0
2019-11-01,101.3956,130309.IB,0.0,,3.597474336624145,101.3956,0
2019-11-04,101.3956,130309.IB,0.0,,3.596529006958008,101.3956,0
2019-11-05,101.3956,130309.IB,0.0,,3.5962135791778564,101.3956,0
2019-11-06,101.3956,130309.IB,0.0,,3.595897912979126,101.3956,0
2019-11-07,101.3956,130309.IB,0.0,,3.5955822467803955,101.3956,0
2019-11-08,101.3956,130309.IB,0.0,,3.595266342163086,101.3956,0
2019-11-11,101.3956,130309.IB,0.0,,3.5943174362182617,101.3956,0
2019-11-12,101.3956,130309.IB,0.0,,3.594000816345215,101.3956,0
2019-11-13,101.3956,130309.IB,0.0,,3.593683958053589,101.3956,0
2019-11-14,101.3956,130309.IB,0.0,,3.593367099761963,101.3956,0
2019-11-15,101.3956,130309.IB,0.0,,3.593050003051758,101.3956,0
2019-11-18,101.3956,130309.IB,0.0,,3.592097520828247,101.3956,0
2019-11-19,101.3956,130309.IB,0.0,,3.591779947280884,101.3956,0
2019-11-20,101.3956,130309.IB,0.0,,3.5914618968963623,101.3956,0
2019-11-21,101.3956,130309.IB,0.0,,3.591143846511841,101.3956,0
2019-11-22,101.3956,130309.IB,0.0,,3.59082555770874,101.3956,0
2019-11-25,101.3956,130309.IB,0.0,,3.589869499206543,101.3956,0
2019-11-26,101.3956,130309.IB,0.0,,3.589550495147705,101.3956,0
2019-11-27,101.3956,130309.IB,0.0,,3.589231252670288,101.3956,0
2019-11-28,101.3956,130309.IB,0.0,,3.588912010192871,101.3956,0
2019-11-29,101.3956,130309.IB,0.0,,3.588592290878296,101.3956,0
2019-12-02,101.3956,130309.IB,0.0,,3.587632656097412,101.3956,0
2019-12-03,101.3956,130309.IB,0.0,,3.5873124599456787,101.3956,0
2019-12-04,101.3956,130309.IB,0.0,,3.586992025375366,101.3956,0
2019-12-05,101.3956,130309.IB,0.0,,3.5866715908050537,101.3956,0
2019-12-06,101.3956,130309.IB,0.0,,3.586350679397583,101.3956,0
2019-12-09,101.3956,130309.IB,0.0,,3.5853872299194336,101.3956,0
2019-12-10,101.3956,130309.IB,0.0,,3.5850658416748047,101.3956,0
2019-12-11,101.3956,130309.IB,0.0,,3.5847439765930176,101.3956,0
2019-12-12,101.3956,130309.IB,0.0,,3.5844221115112305,101.3956,0
2019-12-13,101.3956,130309.IB,0.0,,3.584100246429444,101.3956,0
2019-12-16,101.3956,130309.IB,0.0,,3.5831329822540283,101.3956,0
2019-12-17,101.3956,130309.IB,0.0,,3.582810163497925,101.3956,0
2019-12-18,101.3956,130309.IB,0.0,,3.582487106323242,101.3956,0
2019-12-19,101.3956,130309.IB,0.0,,3.58216404914856,101.3956,0
2019-12-20,101.3956,130309.IB,0.0,,3.5818405151367188,101.3956,0
2019-12-23,101.3956,130309.IB,0.0,,3.580869436264038,101.3956,0
2019-12-24,101.3956,130309.IB,0.0,,3.58054518699646,101.3956,0
2019-12-25,101.3956,130309.IB,0.0,,3.580220937728882,101.3956,0
2019-12-26,101.3956,130309.IB,0.0,,3.5798964500427246,101.3956,0
2019-12-27,101.3956,130309.IB,0.0,,3.5795717239379883,101.3956,0
2019-12-30,101.3956,130309.IB,0.0,,3.578596591949463,101.3956,0
2019-12-31,101.3956,130309.IB,0.0,,3.5782711505889893,101.3956,0
2020-01-02,101.3956,130309.IB,0.0,,3.5776195526123047,101.3956,0
2020-01-03,101.3956,130309.IB,0.0,,3.577293634414673,101.3956,0
2020-01-06,101.3956,130309.IB,0.0,,3.576314210891724,101.3956,0
2020-01-07,101.3956,130309.IB,0.0,,3.5759875774383545,101.3956,0
2020-01-08,101.3956,130309.IB,0.0,,3.575660467147827,101.3956,0
2020-01-09,101.3956,130309.IB,0.0,,3.5753333568573,101.3956,0
2020-01-10,101.3956,130309.IB,0.0,,3.5750057697296143,101.3956,0
2020-01-13,101.3956,130309.IB,0.0,,3.5740222930908203,101.3956,0
2020-01-14,101.3956,130309.IB,0.0,,3.573694229125977,101.3956,0
2020-01-15,101.3956,130309.IB,0.0,,3.5733656883239746,101.3956,0
2020-01-16,101.3956,130309.IB,0.0,,3.5730371475219727,101.3956,0
2020-01-17,101.3956,130309.IB,0.0,,3.5727081298828125,101.3956,0
2020-01-20,101.3956,130309.IB,0.0,,3.5717203617095947,101.3956,0
2020-01-21,101.3956,130309.IB,0.0,,3.5713908672332764,101.3956,0
2020-01-22,101.3956,130309.IB,0.0,,3.5710608959198,101.3956,0
2020-01-23,101.3956,130309.IB,0.0,,3.5707309246063232,101.3956,0
2020-02-03,101.3956,130309.IB,0.0,,3.5670859813690186,101.3956,0
2020-02-04,101.3956,130309.IB,0.0,,3.566753387451172,101.3956,0
2020-02-05,101.3956,130309.IB,0.0,,3.566420555114746,101.3956,0
2020-02-06,101.3956,130309.IB,0.0,,3.566087484359741,101.3956,0
2020-02-07,101.3956,130309.IB,0.0,,3.5657544136047363,101.3956,0
2020-02-10,101.3956,130309.IB,0.0,,3.564753293991089,101.3956,0
2020-02-11,101.3956,130309.IB,0.0,,3.5644190311431885,101.3956,0
2020-02-12,101.3956,130309.IB,0.0,,3.564084768295288,101.3956,0
2020-02-13,101.3956,130309.IB,0.0,,3.563750028610229,101.3956,0
2020-02-14,101.3956,130309.IB,0.0,,3.563415288925171,101.3956,0
2020-02-17,101.3956,130309.IB,0.0,,3.5624094009399414,101.3956,0
2020-02-18,101.3956,130309.IB,0.0,,3.5620737075805664,101.3956,0
2020-02-19,101.3956,130309.IB,0.0,,3.5617377758026123,101.3956,0
2020-02-20,101.3956,130309.IB,0.0,,3.561401605606079,101.3956,0
2020-02-21,101.3956,130309.IB,0.0,,3.561065196990967,101.3956,0
2020-02-24,101.3956,130309.IB,0.0,,3.5600547790527344,101.3956,0
2020-02-25,101.3956,130309.IB,0.0,,3.5597174167633057,101.3956,0
2020-02-26,101.3956,130309.IB,0.0,,3.559379816055298,101.3956,0
2020-02-27,101.3956,130309.IB,0.0,,3.55904221534729,101.3956,0
2020-02-28,101.3956,130309.IB,0.0,,3.558704137802124,101.3956,0
2020-03-02,101.3956,130309.IB,0.0,,3.5576887130737305,101.3956,0
2020-03-03,101.3956,130309.IB,0.0,,3.557349920272827,101.3956,0
2020-03-04,101.3956,130309.IB,0.0,,3.5570106506347656,101.3956,0
2020-03-05,101.3956,130309.IB,0.0,,3.556671380996704,101.3956,0
2020-03-06,101.3956,130309.IB,0.0,,3.5563316345214844,101.3956,0
2020-03-09,101.3956,130309.IB,0.0,,3.5553112030029297,101.3956,0
2020-03-10,101.3956,130309.IB,0.0,,3.5549707412719727,101.3956,0
2020-03-11,101.3956,130309.IB,0.0,,3.5546298027038574,101.3956,0
2020-03-12,101.3956,130309.IB,0.0,,3.554288864135742,101.3956,0
2020-03-13,101.3956,130309.IB,0.0,,3.5539474487304688,101.3956,0
2020-03-16,101.3956,130309.IB,0.0,,3.552922010421753,101.3956,0
2020-03-17,101.3956,130309.IB,0.0,,3.552579641342163,101.3956,0
2020-03-18,101.3956,130309.IB,0.0,,3.552237272262573,101.3956,0
2020-03-19,101.3956,130309.IB,0.0,,3.551894426345825,101.3956,0
2020-03-20,101.3956,130309.IB,0.0,,3.551551342010498,101.3956,0
2020-03-23,101.3956,130309.IB,0.0,,3.550520658493042,101.3956,0
2020-03-24,104.3122,130309.IB,800000000.0,2.0,2.581399917602539,104.3122,0
2020-03-25,104.4847,130309.IB,400000000.0,1.0,2.5241000652313232,104.4847,0
